ID,NL,MR,ALIGNMENT,MONOTONIC
3007,please show me all one way first class flights from indianapolis to memphis,"answer(_flight(_oneway(intersection(_class_type_2(class_description(first)),_from_2(city_name(indianapolis)),_to_2(city_name(memphis))))))","('please', 'ε'), ('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('one', '_oneway'), ('ε', 'intersection'), ('way', 'ε'), ('first', 'first'), ('class', '_class_type_2'), ('ε', 'class_description'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('indianapolis', 'indianapolis'), ('to', '_to_2'), ('ε', 'city_name'), ('memphis', 'memphis')",0
3008,what is the earliest flight from boston to san francisco on american airlines,"answer(argmin_departure_time(_flight(intersection(_airline_2(airline_code(aa)),_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('earliest', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', 'ε'), ('american', 'airline_code'), ('ε', 'aa'), ('airlines', '_airline_2')",1
3009,i need a flight from baltimore to dallas tomorrow morning,"answer(_flight(_tomorrow(intersection(_during_day_2(day_period(morning)),_from_2(city_name(baltimore)),_to_2(city_name(dallas))))))","('i', 'answer'), ('need', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('tomorrow', '_tomorrow'), ('ε', 'intersection'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning')",0
3010,show me all flights with fares from pittsburgh to san francisco,"answer(_flight_fare(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(san_francisco)))))","('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('flights', 'ε'), ('with', 'ε'), ('fares', '_flight_fare'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3011,what is the earliest flight on thursday from atlanta to washington dc,"answer(argmin_departure_time(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(washington)),_day_2(day(thursday))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('earliest', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('on', '_day_2'), ('thursday', 'day'), ('ε', 'thursday'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('dc', 'ε')",0
3012,show me round trip fares from baltimore to philadelphia,"answer(_fare(_round_trip(intersection(_from_2(city_name(baltimore)),_to_2(city_name(philadelphia))))))","('show', 'answer'), ('me', 'ε'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('fares', '_fare'), ('from', '_from_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia')",1
3013,i would like an american flight from toronto to san diego with a stopover in denver please,"answer(_flight(intersection(_airline_2(airline_code(aa)),_from_2(city_name(toronto)),_to_2(city_name(san_diego)),_stop_2(city_name(denver)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('an', 'ε'), ('american', '_airline_2'), ('ε', 'airline_code'), ('ε', 'aa'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('toronto', 'toronto'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('diego', 'san_diego'), ('with', 'ε'), ('a', 'ε'), ('stopover', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('denver', 'denver'), ('please', 'ε')",0
3014,can you list all the airlines that have flights from boston to san francisco,"answer(_airline_1(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","('can', 'ε'), ('you', 'ε'), ('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('airlines', '_airline_1'), ('that', 'ε'), ('have', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3015,i would like to fly from boston to baltimore in the afternoon what flights are there,"answer(_flight(_flight(intersection(_during_day_2(day_period(afternoon)),_from_2(city_name(boston)),_to_2(city_name(baltimore))))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('in', 'ε'), ('the', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('what', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('are', 'ε'), ('there', 'ε')",0
3016,what airlines fly between boston and san francisco,"answer(_airline_1(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","('what', 'answer'), ('airlines', '_airline_1'), ('fly', '_flight'), ('ε', 'intersection'), ('between', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('and', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3017,first flights from pittsburgh to atlanta on a thursday,"answer(argmin_departure_time(_flight(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_2(day(thursday))))))","('ε', 'answer'), ('first', 'argmin_departure_time'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', '_day_2'), ('a', 'ε'), ('thursday', 'day'), ('ε', 'thursday')",0
3018,show me all flights with fares from pittsburgh to san francisco,"answer(_flight_fare(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(san_francisco)))))","('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('flights', 'ε'), ('with', 'ε'), ('fares', '_flight_fare'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3019,what is the earliest flight that goes from atlanta to washington on thursday,"answer(argmin_departure_time(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(washington)),_day_2(day(thursday))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('earliest', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('that', 'ε'), ('goes', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('on', '_day_2'), ('thursday', 'day'), ('ε', 'thursday')",0
3020,what airlines fly between atlanta and san francisco,"answer(_airline_1(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(san_francisco))))))","('what', 'answer'), ('airlines', '_airline_1'), ('fly', '_flight'), ('ε', 'intersection'), ('between', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('and', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3021,display all flights from boston to baltimore on july thirty first,"answer(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(baltimore)),_day_number_2(day_number(31)),_month_2(month(july)))))","('display', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('on', 'ε'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('thirty', '_day_number_2'), ('ε', 'day_number'), ('ε', '31'), ('first', 'ε')",0
3022,display all flights from baltimore to dallas on july twenty ninth,"answer(_flight(intersection(_from_2(city_name(baltimore)),_to_2(city_name(dallas)),_day_number_2(day_number(29)),_month_2(month(july)))))","('display', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('on', 'ε'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('twenty', '_day_number_2'), ('ε', 'day_number'), ('ninth', '29')",1
3023,show first flight from pittsburgh to atlanta on wednesday,"answer(argmin_departure_time(_flight(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_2(day(wednesday))))))","('show', 'answer'), ('first', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday')",0
3024,please give me direct morning flights from pittsburgh to atlanta,"answer(_flight(_nonstop(intersection(_during_day_2(day_period(morning)),_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta))))))","('please', 'ε'), ('give', 'answer'), ('me', 'ε'), ('direct', '_nonstop'), ('ε', 'intersection'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta')",1
3025,display all flights from toronto to san diego on us air with a layover in phoenix,"answer(_flight(intersection(_airline_2(airline_code(us)),_from_2(city_name(toronto)),_to_2(city_name(san_diego)),_stop_2(city_name(phoenix)))))","('display', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('toronto', 'toronto'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('diego', 'san_diego'), ('on', 'ε'), ('us', 'airline_code'), ('ε', 'us'), ('air', '_airline_2'), ('with', 'ε'), ('a', 'ε'), ('layover', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('phoenix', 'phoenix')",0
3026,i'd like to fly from atlanta to denver on august twenty ninth,"answer(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(denver)),_day_number_2(day_number(29)),_month_2(month(august)))))","(""i'd"", 'answer'), ('like', 'ε'), ('to', 'ε'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('twenty', '_day_number_2'), ('ε', 'day_number'), ('ninth', '29')",1
3027,do you have a flight from charlotte to atlanta on june first,"answer(_flight(intersection(_from_2(city_name(charlotte)),_to_2(city_name(atlanta)),_day_number_2(day_number(1)),_month_2(month(june)))))","('do', 'answer'), ('you', 'ε'), ('have', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('charlotte', 'charlotte'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', 'ε'), ('june', '_day_number_2'), ('ε', 'day_number'), ('ε', '_month_2'), ('ε', 'month'), ('ε', 'june'), ('first', '1')",0
3028,what time is the last flight from washington to san francisco,"answer(_departure_time(argmax_departure_time(_flight(intersection(_from_2(city_name(washington)),_to_2(city_name(san_francisco)))))))","('what', 'answer'), ('time', '_departure_time'), ('is', 'ε'), ('the', 'ε'), ('last', 'argmax_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('washington', 'washington'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",1
3029,show me the flights from st. petersburg to salt lake city that arrive before noon,"answer(_flight(intersection(_<_arrival_time_2(time(1200)),_from_2(city_name(st_petersburg)),_to_2(city_name(salt_lake_city)))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('st.', 'ε'), ('petersburg', 'st_petersburg'), ('to', '_to_2'), ('ε', 'city_name'), ('salt', 'salt_lake_city'), ('lake', 'ε'), ('city', 'ε'), ('that', 'ε'), ('arrive', 'ε'), ('before', '_<_arrival_time_2'), ('ε', 'time'), ('noon', '1200')",0
3030,how long does the ground transportation take from the salt lake city airport,"answer(_minutes_distant(intersection(_to_city_2(city_name(salt_lake_city)),_from_airport_2(airport_code(slc)))))","('how', 'answer'), ('long', '_minutes_distant'), ('ε', 'intersection'), ('does', 'ε'), ('the', 'ε'), ('ground', 'ε'), ('transportation', '_to_city_2'), ('ε', 'city_name'), ('take', 'ε'), ('from', 'ε'), ('the', 'ε'), ('salt', 'salt_lake_city'), ('lake', 'slc'), ('city', 'ε'), ('airport', '_from_airport_2'), ('ε', 'airport_code')",1
3031,show me the airlines that fly from toronto to san francisco,"answer(_airline_1(_flight(intersection(_from_2(city_name(toronto)),_to_2(city_name(san_francisco))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('airlines', '_airline_1'), ('that', 'ε'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('toronto', 'toronto'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco')",0
3032,does united have a flight from miami to washington dc on wednesday,"answer(_flight(intersection(_airline_2(airline_code(ua)),_from_2(city_name(miami)),_to_2(city_name(washington)),_day_2(day(wednesday)))))","('does', 'answer'), ('united', '_airline_2'), ('ε', 'airline_code'), ('ε', 'ua'), ('have', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('miami', 'miami'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('dc', 'ε'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday')",1
3033,show me the latest flight on wednesday from atlanta to washington dc,"answer(argmax_departure_time(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(washington)),_day_2(day(wednesday))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('latest', 'argmax_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('dc', 'ε')",0
3034,show me round trip fares from pittsburgh to philadelphia,"answer(_fare(_round_trip(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(philadelphia))))))","('show', 'answer'), ('me', 'ε'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('fares', '_fare'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia')",1
3035,please give me round trip fares from pittsburgh to philadelphia,"answer(_fare(_round_trip(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(philadelphia))))))","('please', 'ε'), ('give', 'answer'), ('me', 'ε'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('fares', '_fare'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia')",0
3036,what is the first class fare from boston to dallas,"answer(_fare(intersection(_class_type_2(class_description(first)),_from_2(city_name(boston)),_to_2(city_name(dallas)))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('first', 'first'), ('class', '_class_type_2'), ('ε', 'class_description'), ('fare', '_fare'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas')",1
3037,all round trip flights between new york and miami business class fare,"answer(_flight(_round_trip(intersection(_class_type_2(class_description(business)),_from_2(city_name(new_york)),_to_2(city_name(miami))))))","('all', 'ε'), ('round', 'answer'), ('trip', '_round_trip'), ('ε', 'intersection'), ('flights', '_flight'), ('between', '_from_2'), ('ε', 'city_name'), ('new', 'new_york'), ('york', 'ε'), ('and', '_to_2'), ('ε', 'city_name'), ('miami', 'miami'), ('business', 'business'), ('class', '_class_type_2'), ('ε', 'class_description'), ('fare', 'ε')",0
3038,in the month of december are there any flights from atlanta to denver that stop in boston,"answer(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(denver)),_stop_2(city_name(boston)),_month_2(month(december)))))","('in', 'answer'), ('the', 'ε'), ('month', 'ε'), ('of', 'ε'), ('december', '_month_2'), ('ε', 'month'), ('ε', 'december'), ('are', 'ε'), ('there', 'ε'), ('any', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('that', 'ε'), ('stop', '_stop_2'), ('ε', 'city_name'), ('in', 'ε'), ('boston', 'boston')",1
3039,display all flights from baltimore to boston on july twenty ninth,"answer(_flight(intersection(_from_2(city_name(baltimore)),_to_2(city_name(boston)),_day_number_2(day_number(29)),_month_2(month(july)))))","('display', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston'), ('on', 'ε'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('twenty', '_day_number_2'), ('ε', 'day_number'), ('ninth', '29')",0
3040,show me the cheapest round trip fares from san francisco to salt lake city,"answer(_min(_fare(_round_trip(intersection(_from_2(city_name(san_francisco)),_to_2(city_name(salt_lake_city)))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('cheapest', '_min'), ('round', '_round_trip'), ('ε', 'intersection'), ('trip', 'ε'), ('fares', '_fare'), ('from', '_from_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('to', '_to_2'), ('ε', 'city_name'), ('salt', 'salt_lake_city'), ('lake', 'ε'), ('city', 'ε')",1
